"Chromosome","Source","Type","Start","Stop","Score","Strand","Phase","Name","GeneID","BioType","Function","Length","SRR2889295","SRR2889296","SRR2889297","Mmean","value"
"NC_052554.1","Gnomon","gene",2864640,2886205,".","-",".","gene-CLIC4","Name=CLIC4","protein_coding","Dbxref=CGNC:861,GeneID:419595",761.669,43.5214,46.9526,52.0011,47.4917,5.56960349432794
"NC_052554.1","BestRefSeq%2CGnomon","gene",2891460,2908193,".","-",".","gene-SRRM1","Name=SRRM1","protein_coding","Dbxref=CGNC:876,GeneID:428216",2651.99,31.5941,29.8061,26.1909,29.1970333333333,4.86774988136517
"NC_052554.1","Gnomon","gene",2909817,2912732,".","-",".","gene-LOC124417370","Name=LOC124417370","protein_coding","Dbxref=GeneID:124417370",342,1.8079,3.61376,2.8165,2.74605333333333,1.45735964550989
"NC_052554.1","Gnomon","gene",2914310,2934615,".","-",".","gene-TRNAU1AP","Name=TRNAU1AP","protein_coding","Dbxref=CGNC:894,GeneID:419597",864,4.6961,6.52687,6.08429,5.76908666666667,2.52834293658861
"NC_052554.1","Gnomon","gene",2945807,2954862,".","+",".","gene-CTGFL","Name=CTGFL","protein_coding","Dbxref=GeneID:776271",1143,1.95822,1.42256,0.729414,1.37006466666667,0.454243989592769
"NC_052554.1","BestRefSeq%2CGnomon","gene",2954863,3030570,".","+",".","gene-EPB41","Name=EPB41","protein_coding","Dbxref=CGNC:49834,GeneID:396493",2563.01,15.644,16.7016,15.8521,16.0659,4.00592989668441
"NC_052554.1","Gnomon","gene",3034441,3043907,".","-",".","gene-TMEM200B","Name=TMEM200B","protein_coding","Dbxref=CGNC:53297,GeneID:428217",1435.5,0,0.166781,0.512998,0.226593,-2.14182480134267
"NC_052554.1","Gnomon","gene",3053450,3097693,".","-",".","gene-L3MBTL4","Name=L3MBTL4","protein_coding","Dbxref=CGNC:51041,GeneID:419599",1830,0.527047,0.627464,0.322092,0.492201,-1.02268050597878
"NC_052554.1","Gnomon","gene",3100202,3110098,".","-",".","gene-SRSF4","Name=SRSF4","protein_coding","Dbxref=CGNC:968,GeneID:419600",1428,2.76909,4.99251,2.69266,3.48475333333333,1.80105653920092
"NC_052554.1","Gnomon","gene",3110700,3116734,".","-",".","gene-MECR","Name=MECR","protein_coding","Dbxref=CGNC:981,GeneID:419601",1074.78,8.98126,9.24143,9.47889,9.23386,3.2069338590023
"NC_052554.1","BestRefSeq%2CGnomon","gene",3123559,3169696,".","+",".","gene-PTPRU","Name=PTPRU","protein_coding","Dbxref=CGNC:996,GeneID:395153",4308.3,7.50672,7.97245,7.50146,7.66021,2.93738394329981
"NC_052554.1","Gnomon","gene",3561051,3562391,".","+",".","gene-LOC419602","Name=LOC419602","protein_coding","Dbxref=CGNC:66344,GeneID:419602",522,3.30204,0.942587,2.42952,2.22471566666667,1.15362096192066
"NC_052554.1","Gnomon","gene",3562592,3565403,".","-",".","gene-FAM110D","Name=FAM110D","protein_coding","Dbxref=CGNC:1005,GeneID:419603",1038,0.994839,2.18622,3.26227,2.14777633333333,1.10284376073854
"NC_052554.1","Gnomon","gene",3566661,3579098,".","-",".","gene-PDIK1L","Name=PDIK1L","protein_coding","Dbxref=CGNC:1011,GeneID:419604",1026,5.64704,6.84954,7.64723,6.71460333333333,2.74730217464363
"NC_052554.1","Gnomon","gene",3580560,3583669,".","+",".","gene-TRIM63","Name=TRIM63","protein_coding","Dbxref=CGNC:7099,GeneID:426754",1056,0.585101,0.779267,0.599536,0.654634666666667,-0.611238091490614
"NC_052554.1","Gnomon","gene",3584454,3586580,".","+",".","gene-SLC30A2","Name=SLC30A2","protein_coding","Dbxref=CGNC:7897,GeneID:425575",1116,0,0.182769,0,0.060923,-4.03686920430937
"NC_052554.1","Gnomon","gene",3587141,3592709,".","-",".","gene-EXTL1","Name=EXTL1","protein_coding","Dbxref=CGNC:63771,GeneID:100859367",2205,0.689717,1.72223,0.440801,0.950916,-0.0726101899064972
"NC_052554.1","Gnomon","gene",3593541,3598400,".","+",".","gene-PAFAH2","Name=PAFAH2","protein_coding","Dbxref=CGNC:14669,GeneID:769963",1144.16,12.0913,13.5966,22.2471,15.9783333333333,3.99804502648653
"NC_052554.1","BestRefSeq%2CGnomon","gene",3606078,3610419,".","+",".","gene-STMN1","Name=STMN1","protein_coding","Dbxref=CGNC:49630,GeneID:396057",447,13.5495,10.5953,12.7717,12.3055,3.62123137380211
"NC_052554.1","BestRefSeq%2CGnomon","gene",3612625,3615952,".","+",".","gene-PAQR7","Name=PAQR7","protein_coding","Dbxref=CGNC:7361,GeneID:425505",1041,2.18131,2.77314,1.62565,2.19336666666667,1.1331470085293
"NC_052554.1","Gnomon","gene",3622451,3624837,".","+",".","gene-MYCBP","Name=MYCBP","protein_coding","Dbxref=CGNC:17226,GeneID:770496",312,56.5372,61.8453,50.0103,56.1309333333333,5.81072414321584
"NC_052554.1","BestRefSeq","gene",3625594,3634388,".","+",".","gene-RRAGC","Name=RRAGC","protein_coding","Dbxref=CGNC:1028,GeneID:419605",1230,2.61979,2.12616,2.1798,2.30858333333333,1.20700781054055
"NC_052554.1","Gnomon","gene",3846833,3851550,".","-",".","gene-UTP11","Name=UTP11","protein_coding","Dbxref=CGNC:1038,GeneID:419606",762,5.1852,6.90639,7.09671,6.3961,2.67719249484956
"NC_052554.1","Gnomon","gene",3852118,3877779,".","+",".","gene-FHL3","Name=FHL3","protein_coding","Dbxref=CGNC:1046,GeneID:419607",876,15.0723,17.7274,16.2063,16.3353333333333,4.02992398911485
"NC_052554.1","Gnomon","gene",3880967,3887846,".","+",".","gene-SF3A3","Name=SF3A3","protein_coding","Dbxref=CGNC:1064,GeneID:419608",1506,8.35301,9.77733,10.953,9.69444666666667,3.27715855547104
"NC_052554.1","Gnomon","gene",3887999,3892815,".","+",".","gene-LOC107055024","Name=LOC107055024","protein_coding","Dbxref=CGNC:77988,GeneID:107055024",1068,0.192496,0,0,0.0641653333333333,-3.96206212819122
"NC_052554.1","Gnomon","gene",3893710,3909462,".","+",".","gene-INPP5B","Name=INPP5B","protein_coding","Dbxref=CGNC:1114,GeneID:419609",2574.23,8.48038,8.28435,10.5786,9.11444333333333,3.18815454603252
"NC_052554.1","BestRefSeq%2CGnomon","gene",3910148,3928852,".","+",".","gene-MTF1","Name=MTF1","protein_coding","Dbxref=CGNC:1142,GeneID:428218",2190,3.90812,2.68905,3.99636,3.53117666666667,1.8201490017115
"NC_052554.1","Gnomon","gene",3929169,3931875,".","+",".","gene-YRDC","Name=YRDC","protein_coding","Dbxref=CGNC:66345,GeneID:419610",777,7.31178,7.40978,7.61358,7.44504666666667,2.89628089186413
"NC_052554.1","Gnomon","gene",4010793,4037865,".","+",".","gene-C23H1ORF109","Name=C23H1ORF109","protein_coding","Dbxref=CGNC:14662,GeneID:419612",804,1.07876,3.14896,3.19386,2.47386,1.30676385802619
"NC_052554.1","Gnomon","gene",4095979,4107012,".","+",".","gene-GNL2","Name=GNL2","protein_coding","Dbxref=CGNC:1398,GeneID:419614",2172,3.67998,3.50057,3.31514,3.49856333333333,1.80676260851958
"NC_052554.1","Gnomon","gene",4107613,4111225,".","-",".","gene-DNALI1","Name=DNALI1","protein_coding","Dbxref=CGNC:1415,GeneID:419615",774,1.97795,2.82269,4.35028,3.05030666666667,1.60895429324552
"NC_052554.1","Gnomon","gene",4111349,4114668,".","+",".","gene-SNIP1","Name=SNIP1","protein_coding","Dbxref=CGNC:1427,GeneID:419616",1107,7.01809,6.27232,6.62222,6.63754333333333,2.73064937461073
"NC_052554.1","BestRefSeq%2CGnomon","gene",4115963,4121985,".","+",".","gene-MEAF6","Name=MEAF6","protein_coding","Dbxref=CGNC:1429,GeneID:419617",562.42,24.7068,20.2861,22.5064,22.4997666666667,4.49183813497019
"NC_052554.1","Gnomon","gene",4129507,4139300,".","-",".","gene-ZC3H12A","Name=ZC3H12A","protein_coding","Dbxref=CGNC:1436,GeneID:419618",2046,2.42913,2.79952,2.96204,2.73023,1.4490224917614
"NC_052554.1","BestRefSeq%2CGnomon","gene",4375560,4381043,".","+",".","gene-CSF3R","Name=CSF3R","protein_coding","Dbxref=CGNC:1505,GeneID:419620",2484,1.89819,3.41265,2.48404,2.59829333333333,1.37756431248574
"NC_052554.1","Gnomon","gene",4381182,4387564,".","+",".","gene-MRPS15","Name=MRPS15","protein_coding","Dbxref=CGNC:55893,GeneID:770261",729,44.437,41.0467,46.253,43.9122333333333,5.4565510052796
"NC_052554.1","Gnomon","gene",4388122,4397552,".","+",".","gene-OSCP1","Name=OSCP1","protein_coding","Dbxref=CGNC:1514,GeneID:428220",1026,0.60504,0.402914,0.365811,0.457921666666667,-1.12682726682056
"NC_052554.1","BestRefSeq%2CGnomon","gene",4397591,4415494,".","+",".","gene-STK40","Name=STK40","protein_coding","Dbxref=CGNC:1520,GeneID:395120",1308,11.1507,12.2059,11.8858,11.7474666666667,3.55427776899771
"NC_052554.1","Gnomon","gene",4397591,4398661,".","+",".","gene-LSM10","Name=LSM10","protein_coding","Dbxref=CGNC:1517,GeneID:419621",372,15.6846,14.1067,11.3769,13.7227333333333,3.77849596515126
"NC_052554.1","Gnomon","gene",4414846,4419765,".","+",".","gene-EVA1B","Name=EVA1B","protein_coding","Dbxref=CGNC:69074,GeneID:101749609",477,5.89355,4.81786,4.42048,5.04396333333333,2.33455778815415
"NC_052554.1","BestRefSeq%2CGnomon","gene",4419200,4441265,".","-",".","gene-THRAP3","Name=THRAP3","protein_coding","Dbxref=CGNC:51043,GeneID:419623",2901,22.6172,23.9414,22.3936,22.9840666666667,4.52256217750018
"NC_052554.1","Gnomon","gene",4441575,4453280,".","-",".","gene-MAP7D1","Name=MAP7D1","protein_coding","Dbxref=CGNC:51044,GeneID:419624",2682.01,4.76002,6.33668,6.22499,5.77389666666667,2.52954528841533
"NC_052554.1","Gnomon","gene",4455845,4459496,".","-",".","gene-LOC426743","Name=LOC426743","protein_coding","Dbxref=CGNC:52878,GeneID:426743",2346,29.5325,34.0104,39.766,34.4363,5.10585823592614
"NC_052554.1","BestRefSeq%2CGnomon","gene",4461136,4466318,".","+",".","gene-TRAPPC3","Name=TRAPPC3","protein_coding","Dbxref=CGNC:1628,GeneID:419625",543,19.6589,18.3016,15.6403,17.8669333333333,4.15922012745037
"NC_052554.1","Gnomon","gene",4477597,4502579,".","+",".","gene-COL8A2","Name=COL8A2","protein_coding","Dbxref=CGNC:1637,GeneID:428221",2085,0.457746,0.274321,0.187249,0.306438666666667,-1.70632974576858
"NC_052554.1","BestRefSeq%2CGnomon","gene",4502915,4507713,".","-",".","gene-ADPRHL2","Name=ADPRHL2","protein_coding","Dbxref=CGNC:1642,GeneID:419626",1094.67,9.16719,6.47702,7.59202,7.74541,2.95334160948753
"NC_052554.1","Gnomon","gene",4507953,4512925,".","-",".","gene-TEKT2","Name=TEKT2","protein_coding","Dbxref=CGNC:1655,GeneID:419627",1293,0.464238,0,0.316886,0.260374666666667,-1.94133900756779
"NC_052554.1","BestRefSeq%2CGnomon","gene",4513012,4543793,".","-",".","gene-AGO3","Name=AGO3","protein_coding","Dbxref=CGNC:14656,GeneID:419628",2583,5.42546,5.08583,4.77591,5.09573333333333,2.3492897813729
"NC_052554.1","BestRefSeq%2CGnomon","gene",4545990,4568771,".","-",".","gene-AGO1","Name=AGO1","protein_coding","Dbxref=CGNC:1607,GeneID:428222",2574,4.05921,6.14129,4.17578,4.79209333333333,2.26065600708869
"NC_052554.1","BestRefSeq","gene",4573586,4586677,".","-",".","gene-AGO4","Name=AGO4","protein_coding","Dbxref=CGNC:66346,GeneID:419629",2586,8.87601,12.5891,10.8591,10.7747366666667,3.4295807053306
"NC_052554.1","BestRefSeq%2CGnomon","gene",4586408,4603811,".","+",".","gene-CLSPN","Name=CLSPN","protein_coding","Dbxref=CGNC:1673,GeneID:428223",4017,0.73378,0.962655,0.432696,0.709710333333333,-0.494697782853868
"NC_052554.1","Gnomon","gene",4608552,4611050,".","+",".","gene-C1orf216","Name=C1orf216","protein_coding","Dbxref=CGNC:1680,GeneID:770397",714,0.624791,1.56038,1.28327,1.156147,0.209324843070488
"NC_052554.1","Gnomon","gene",4632755,4641112,".","+",".","gene-PSMB2","Name=PSMB2","protein_coding","Dbxref=CGNC:66347,GeneID:419630",606,84.0755,77.0585,85.272,82.1353333333333,6.35993107521972
"NC_052554.1","BestRefSeq","gene",4669219,4673205,".","-",".","gene-NCDN","Name=NCDN","protein_coding","Dbxref=CGNC:1716,GeneID:419633",2109,3.43635,4.06452,3.79161,3.76416,1.91232795280093
"NC_052554.1","Gnomon","gene",4673370,4699949,".","+",".","gene-KIAA0319L","Name=KIAA0319L","protein_coding","Dbxref=CGNC:1746,GeneID:419634",3369,9.2536,13.7535,12.6474,11.8848333333333,3.5710497667113
"NC_052554.1","BestRefSeq%2CGnomon","gene",4701712,4705881,".","+",".","gene-IFI27L2","Name=IFI27L2","protein_coding","Dbxref=CGNC:49867,GeneID:403121",354.144,8.51309,10.2825,19.4972,12.7642633333333,3.67403837246674
"NC_052554.1","Gnomon","gene",4708415,4743448,".","-",".","gene-ZMYM4","Name=ZMYM4","protein_coding","Dbxref=CGNC:51045,GeneID:419635",4548,2.82307,2.72535,2.3655,2.63797333333333,1.39942998079029
"NC_052554.1","Gnomon","gene",4753837,4768451,".","+",".","gene-SFPQ","Name=SFPQ","protein_coding","Dbxref=CGNC:49487,GeneID:395803",1844.26,25.8175,24.5454,22.4038,24.2555666666667,4.60024397953822
"NC_052554.1","Gnomon","gene",4771284,4772131,".","+",".","gene-TMEM35B","Name=TMEM35B","protein_coding","Dbxref=CGNC:66122,GeneID:100857984",417,62.1517,71.9097,71.0052,68.3555333333333,6.09498622261548
"NC_052554.1","Gnomon","gene",4773716,4774687,".","+",".","gene-LOC100859615","Name=LOC100859615","protein_coding","Dbxref=CGNC:63531,GeneID:100859615",972,0,0,0.440487,0.146829,-2.76779115378924
"NC_052554.1","BestRefSeq","gene",4801492,4802801,".","+",".","gene-SMIM12","Name=SMIM12","protein_coding","Dbxref=CGNC:65041,GeneID:100858028",282,15.6065,14.3041,12.2475,14.0527,3.81277544258475
"NC_052554.1","BestRefSeq%2CGnomon","gene",4808062,4810947,".","-",".","gene-GJA4","Name=GJA4","protein_coding","Dbxref=CGNC:1818,GeneID:404529",1032,12.2192,15.4072,18.475,15.3671333333333,3.94177615702014
"NC_052554.1","Gnomon","gene",4820754,4823203,".","-",".","gene-GJB5","Name=GJB5","protein_coding","Dbxref=CGNC:14652,GeneID:428225",891,0,0,0.244286,0.0814286666666667,-3.61831941030595
"NC_052554.1","Gnomon","gene",4980783,5212786,".","+",".","gene-CSMD2","Name=CSMD2","protein_coding","Dbxref=CGNC:1870,GeneID:419640",9627,0.168531,0.109938,0.109741,0.129403333333333,-2.95005331433027
"NC_052554.1","BestRefSeq%2CGnomon","gene",5234092,5249412,".","-",".","gene-COL9A2","Name=COL9A2","protein_coding","Dbxref=CGNC:49853,GeneID:396524",2394,0.789671,1.18309,0.807381,0.926714,-0.109803928037165
"NC_052554.1","BestRefSeq%2CGnomon","gene",5245441,5257951,".","+",".","gene-SMAP2","Name=SMAP2","protein_coding","Dbxref=CGNC:51046,GeneID:419641",1283.49,9.05031,12.1198,12.9016,11.3572366666667,3.50553994977808
"NC_052554.1","Gnomon","gene",5258601,5271997,".","-",".","gene-RIMS3","Name=RIMS3","protein_coding","Dbxref=CGNC:2303,GeneID:428226",1306.5,0,0.226119,0,0.075373,-3.72980837373531
"NC_052554.1","Gnomon","gene",5274800,5302254,".","+",".","gene-NFYC","Name=NFYC","protein_coding","Dbxref=CGNC:2316,GeneID:419642",860.621,149.247,148.239,147.21,148.232,7.21171311689092
"NC_052554.1","Gnomon","gene",5306155,5318807,".","+",".","gene-KCNQ4","Name=KCNQ4","protein_coding","Dbxref=CGNC:51047,GeneID:419643",1863,0.206768,0.189022,0,0.13193,-2.92215543378566
"NC_052554.1","Gnomon","gene",5318927,5327633,".","+",".","gene-TINAGL1","Name=TINAGL1","protein_coding","Dbxref=CGNC:13133,GeneID:430648",1395,37.3754,35.0612,37.6773,36.7046333333333,5.1978902850704
"NC_052554.1","Gnomon","gene",5329213,5331375,".","-",".","gene-PEF1","Name=PEF1","protein_coding","Dbxref=CGNC:2337,GeneID:419644",672,14.8422,13.8164,12.8235,13.8273666666667,3.78945452551352
"NC_052554.1","Gnomon","gene",5331933,5351265,".","-",".","gene-COL16A1","Name=COL16A1","protein_coding","Dbxref=CGNC:53950,GeneID:430477",4827,1.09985,1.83958,1.4618,1.46707666666667,0.552944265510079
"NC_052554.1","Gnomon","gene",5353181,5378092,".","-",".","gene-ADGRB2","Name=ADGRB2","protein_coding","Dbxref=CGNC:52699,GeneID:426163",4458,0.123514,0.041121,0.126194,0.096943,-3.36671946091026
"NC_052554.1","Gnomon","gene",5425675,5443108,".","-",".","gene-PTP4A2","Name=PTP4A2","protein_coding","Dbxref=CGNC:2373,GeneID:419649",504.315,80.1864,60.8817,68.4121,69.8267333333333,6.12570757635881
"NC_052554.1","BestRefSeq%2CGnomon","gene",5445215,5466051,".","+",".","gene-KHDRBS1","Name=KHDRBS1","protein_coding","Dbxref=CGNC:2378,GeneID:374071",1302,9.05895,8.74187,6.44546,8.08209333333333,3.01472901209545
"NC_052554.1","BestRefSeq%2CGnomon","gene",5462219,5473504,".","+",".","gene-TMEM39B","Name=TMEM39B","protein_coding","Dbxref=CGNC:51049,GeneID:419650",1255.51,5.27914,3.74944,4.80246,4.61034666666667,2.20487523557371
"NC_052554.1","BestRefSeq","gene",5483915,5485632,".","+",".","gene-MARCKSL1","Name=MARCKSL1","protein_coding","Dbxref=CGNC:14646,GeneID:770764",642,8.58499,9.29118,11.3977,9.75795666666667,3.28657907652855
"NC_052554.1","BestRefSeq","gene",5487288,5500608,".","-",".","gene-HDAC1","Name=HDAC1","protein_coding","Dbxref=CGNC:2394,GeneID:373961",1443,8.62179,9.29532,10.3656,9.42757,3.23688595746219
"NC_052554.1","BestRefSeq%2CGnomon","gene",5501337,5507124,".","-",".","gene-LCK","Name=LCK","protein_coding","Dbxref=CGNC:49815,GeneID:396460",1524,0.257623,0.610108,0.131824,0.333185,-1.58560464290159
"NC_052554.1","Gnomon","gene",5506276,5513932,".","+",".","gene-MTMR9LP","Name=MTMR9LP","protein_coding","Dbxref=CGNC:51051,GeneID:419652",1854.21,8.52111,12.0485,11.0346,10.5347366666667,3.39708234692181
"NC_052554.1","Gnomon","gene",5508242,5509497,".","-",".","gene-FAM167B","Name=FAM167B","protein_coding","Dbxref=CGNC:2397,GeneID:770783",546,7.53855,7.53159,7.76105,7.61039666666667,2.92797165137912
"NC_052554.1","BestRefSeq","gene",5514654,5518760,".","-",".","gene-EIF3I","Name=EIF3I","protein_coding","Dbxref=CGNC:2428,GeneID:419653",978,142.492,147.236,147.37,145.699333333333,7.18685046594932
"NC_052554.1","Gnomon","gene",5517475,5521194,".","+",".","gene-TMEM234","Name=TMEM234","protein_coding","Dbxref=CGNC:14644,GeneID:419654",387,8.09063,7.34999,5.83898,7.0932,2.8264366264226
"NC_052554.1","Gnomon","gene",5520753,5525015,".","-",".","gene-DCDC2B","Name=DCDC2B","protein_coding","Dbxref=CGNC:56313,GeneID:770841",768,1.71174,1.99494,2.04981,1.91883,0.940226900683354
"NC_052554.1","BestRefSeq","gene",5525561,5527916,".","-",".","gene-IQCC","Name=IQCC","protein_coding","Dbxref=CGNC:66348,GeneID:419646",720,2.16392,2.16171,2.85702,2.39421666666667,1.25955371609985
"NC_052554.1","BestRefSeq","gene",5527765,5529606,".","-",".","gene-CCDC28B","Name=CCDC28B","protein_coding","Dbxref=CGNC:2353,GeneID:419647",519,2.85306,0.950163,2.44921,2.08414433333333,1.05945519209522
"NC_052554.1","Gnomon","gene",5530314,5538064,".","-",".","gene-TXLNA","Name=TXLNA","protein_coding","Dbxref=CGNC:2357,GeneID:419648",1641,7.48015,8.18298,9.9619,8.54167666666667,3.09451928779213
"NC_052554.1","BestRefSeq%2CGnomon","gene",5538331,5554406,".","-",".","gene-KPNA6","Name=KPNA6","protein_coding","Dbxref=CGNC:51052,GeneID:419656",1611,11.6317,8.10848,9.6704,9.80352666666667,3.29330082976394
"NC_052554.1","Gnomon","gene",5555826,5557188,".","+",".","gene-TSSK3","Name=TSSK3","protein_coding","Dbxref=CGNC:2469,GeneID:771376",807,0.268466,0,0,0.0894886666666667,-3.48215120660581
"NC_052554.1","BestRefSeq","gene",5557448,5563868,".","-",".","gene-BSDC1","Name=BSDC1","protein_coding","Dbxref=CGNC:2480,GeneID:419658",1356,9.97499,7.61918,10.3619,9.31869,3.22012715838402
"NC_052554.1","BestRefSeq","gene",5563947,5565168,".","+",".","gene-RP1-27O5.3","Name=RP1-27O5.3","protein_coding","Dbxref=CGNC:51053,GeneID:419659",1035,6.98736,6.18195,5.52372,6.23101,2.63946603225259
"NC_052554.1","Gnomon","gene",5573386,5579384,".","+",".","gene-ZBTB8A","Name=ZBTB8A","protein_coding","Dbxref=CGNC:2492,GeneID:112530206",1440,0.411513,1.0961,0.84241,0.783341,-0.352287624005961
"NC_052554.1","Gnomon","gene",5581439,5585789,".","+",".","gene-ZBTB8AL","Name=ZBTB8AL","protein_coding","Dbxref=GeneID:419662",1452,0.679555,1.08603,0.97376,0.913115,-0.131131526592754
"NC_052554.1","Gnomon","gene",5587029,5590968,".","-",".","gene-ZBTB8OS","Name=ZBTB8OS","protein_coding","Dbxref=CGNC:51055,GeneID:419663",495,33.0313,37.0641,38.7625,36.2859666666667,5.18133979917273
"NC_052554.1","BestRefSeq%2CGnomon","gene",5591089,5598196,".","+",".","gene-RBBP4","Name=RBBP4","protein_coding","Dbxref=CGNC:2572,GeneID:395658",1277.88,26.1877,20.5169,22.6423,23.1156333333333,4.53079698566117
"NC_052554.1","Gnomon","gene",5605002,5627858,".","+",".","gene-KIAA1522","Name=KIAA1522","protein_coding","Dbxref=CGNC:2583,GeneID:419665",3459.54,17.5194,19.2654,19.6096,18.7981333333333,4.23251750336217
"NC_052554.1","Gnomon","gene",5627139,5628060,".","+",".","gene-LOC121107461","Name=LOC121107461","protein_coding","Dbxref=CGNC:87340,GeneID:121107461",903,6.56418,5.38618,7.93316,6.62784,2.7285387754633
"NC_052554.1","BestRefSeq","gene",5628099,5632879,".","-",".","gene-YARS","Name=YARS","protein_coding","Dbxref=CGNC:2601,GeneID:419666",1611,16.5994,20.9368,17.7291,18.4217666666667,4.20333951891273
"NC_052554.1","Gnomon","gene",5661842,5683283,".","-",".","gene-RNF19B","Name=RNF19B","protein_coding","Dbxref=CGNC:2612,GeneID:419669",2193,1.12736,2.0788,1.95091,1.71902333333333,0.781589127512788
"NC_052554.1","BestRefSeq%2CGnomon","gene",5671591,5698507,".","+",".","gene-AZIN2","Name=AZIN2","protein_coding","Dbxref=CGNC:2640,GeneID:428228",1493.96,5.79397,5.90517,4.77918,5.49277333333333,2.45753475833682
"NC_052554.1","Gnomon","gene",5685589,5692354,".","-",".","gene-AK2","Name=AK2","protein_coding","Dbxref=CGNC:2627,GeneID:428227",723.616,33.1774,30.626,27.3993,30.4009,4.92604212929034
"NC_052554.1","Gnomon","gene",5699186,5700184,".","+",".","gene-NDUFS5","Name=NDUFS5","protein_coding","Dbxref=CGNC:2647,GeneID:771510",321,116.39,114.725,97.9563,109.690433333333,6.77729389615026
"NC_052554.1","Gnomon","gene",5703706,5818410,".","+",".","gene-MACF1","Name=MACF1","protein_coding","Dbxref=CGNC:51056,GeneID:419671",17862,21.1553,18.9351,21.0953,20.3952333333333,4.3501601073827
"NC_052554.1","Gnomon","gene",5817367,5826080,".","+",".","gene-BMP8A","Name=BMP8A","protein_coding","Dbxref=CGNC:56474,GeneID:771058",1275,0.157212,0,0.160976,0.106062666666667,-3.23701116806948
"NC_052554.1","Gnomon","gene",5825958,5829991,".","-",".","gene-PPIE","Name=PPIE","protein_coding","Dbxref=CGNC:10074,GeneID:426061",906,42.7323,42.9194,42.8608,42.8375,5.42080238163181
"NC_052554.1","Gnomon","gene",5830214,5843038,".","-",".","gene-PABPC4","Name=PABPC4","protein_coding","Dbxref=CGNC:2781,GeneID:419674",1893,3.75953,5.78487,4.36515,4.63651666666667,2.21304134091409
"NC_052554.1","Gnomon","gene",5844405,5851163,".","-",".","gene-HEYL","Name=HEYL","protein_coding","Dbxref=CGNC:14636,GeneID:771101",957,10.5039,11.1482,8.74895,10.1336833333333,3.34108674690194
"NC_052554.1","Gnomon","gene",5859023,5868608,".","-",".","gene-NT5C1A","Name=NT5C1A","protein_coding","Dbxref=CGNC:2793,GeneID:419675",1035,0.399278,0,0,0.133092666666667,-2.90949701315745
"NC_052554.1","Gnomon","gene",5871751,5877492,".","+",".","gene-LOC419677","Name=LOC419677","protein_coding","Dbxref=CGNC:51058,GeneID:419677",972,0.21486,0.429248,0.440487,0.361531666666667,-1.46780607608688
"NC_052554.1","Gnomon","gene",5879867,5894351,".","-",".","gene-TRIT1","Name=TRIT1","protein_coding","Dbxref=CGNC:2820,GeneID:419678",1320.1,3.32585,3.38682,2.56569,3.09278666666667,1.62890732306293
"NC_052554.1","Gnomon","gene",5895640,5899563,".","-",".","gene-MYCL","Name=MYCL","protein_coding","Dbxref=CGNC:16978,GeneID:428231",1044,1.38347,1.38194,1.21515,1.32685333333333,0.408008908035304
"NC_052554.1","Gnomon","gene",5903325,5911054,".","+",".","gene-MFSD2A","Name=MFSD2A","protein_coding","Dbxref=CGNC:2840,GeneID:419679",1587,9.11539,12.7959,14.9998,12.3036966666667,3.62101993576965
"NC_052554.1","Gnomon","gene",5911843,5924072,".","+",".","gene-CAP1","Name=CAP1","protein_coding","Dbxref=CGNC:2866,GeneID:419680",1614,20.7975,22.1025,23.0172,21.9724,4.45762055586349
"NC_052554.1","BestRefSeq","gene",5924270,5928925,".","-",".","gene-PPT1","Name=PPT1","protein_coding","Dbxref=CGNC:2887,GeneID:419681",903,28.1322,29.9753,31.4922,29.8665666666667,4.90045949598885
"NC_052554.1","BestRefSeq","gene",5929061,5932161,".","+",".","gene-RPL11","Name=RPL11","protein_coding","Dbxref=CGNC:66349,GeneID:419682",537,310.291,320.43,340.531,323.750666666667,8.33873935337146
"NC_052554.1","BestRefSeq%2CGnomon","gene",5934320,5946893,".","+",".","gene-TCEB3","Name=TCEB3","protein_coding","Dbxref=CGNC:51059,GeneID:419683",2337,2.51166,2.82848,2.5455,2.62854666666667,1.39426534844257
"NC_052554.1","Gnomon","gene",5947057,5948691,".","+",".","gene-PITHD1","Name=PITHD1","protein_coding","Dbxref=CGNC:2926,GeneID:419684",621,18.3017,24.6271,31.8735,24.9341,4.64004822454088
"NC_052554.1","BestRefSeq%2CGnomon","gene",5948918,5955379,".","+",".","gene-LYPLA2","Name=LYPLA2","protein_coding","Dbxref=CGNC:2940,GeneID:419685",699,18.6101,14.7448,20.4332,17.9293666666667,4.16425262252495
"NC_052554.1","Gnomon","gene",5955468,5958542,".","-",".","gene-GALE","Name=GALE","protein_coding","Dbxref=CGNC:2971,GeneID:419686",1180.21,11.8416,14.7921,13.4364,13.3567,3.73949170436726
"NC_052554.1","BestRefSeq%2CGnomon","gene",5958466,5962095,".","-",".","gene-HMGCL","Name=HMGCL","protein_coding","Dbxref=CGNC:49749,GeneID:396316",887.794,62.68,64.1249,65.5567,64.1205333333333,6.00271452028867
"NC_052554.1","Gnomon","gene",5962509,5967186,".","-",".","gene-FUCA1","Name=FUCA1","protein_coding","Dbxref=CGNC:3017,GeneID:419687",1356,14.0823,20.5132,12.0138,15.5364333333333,3.95758344014514
